'POST_ZIP','POST_ID','POST_URL','POST_DATE','POST_TITLE','POST_PRICE', 'TIMESTAMP'
10063,6914640139,https://newyork.craigslist.org/fct/ctd/d/new-oxford-refurbished-06-ford-f350/6914640139.html,2019-06-18 09:19,Refurbished 06 Ford F350 Bucket Truck Inspected,$32900,1560871375.701867
10063,6914638629,https://newyork.craigslist.org/lgi/cto/d/oceanside-gmc-7500-diesel-truck/6914638629.html,2019-06-18 09:17,GMC 7500 diesel truck,$5800,1560871375.701894
10063,6914637263,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-ford-escape-4x4-excellent/6914637263.html,2019-06-18 09:14,2011 Ford escape 4x4 excellent condition,$6200,1560871375.7019193
10063,6914634314,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-infiniti-qx70/6914634314.html,2019-06-18 09:10,2015 INFINITI QX70,$25868,1560871375.7019463
10063,6914634275,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-honda-cr-ex/6914634275.html,2019-06-18 09:10,2016 Honda CR-V EX-L,$22890,1560871375.7019718
10063,6914634281,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-nissan-altima-25-sl/6914634281.html,2019-06-18 09:10,2018 Nissan Altima 2.5 SL,$16401,1560871375.7019966
10064,6914735519,https://newyork.craigslist.org/mnh/cto/d/pleasantville-mercedes/6914735519.html,2019-06-18 11:14,Mercedes,$1000,1560871376.7022882
10064,6914735466,https://newyork.craigslist.org/brx/ctd/d/astoria-dealer-plates-sale/6914735466.html,2019-06-18 11:14,DEALER PLATES Sale!!,$1000,1560871376.7023292
10064,6914734905,https://newyork.craigslist.org/fct/cto/d/ridgefield-2014-hyundai-veloster-turbo/6914734905.html,2019-06-18 11:14,2014 Hyundai Veloster Turbo R- spec,$7500,1560871376.7023563
10064,6914734391,https://newyork.craigslist.org/brx/ctd/d/astoria-dealer-plates-rental/6914734391.html,2019-06-18 11:13,Dealer plates rental,$1300,1560871376.7023842
10064,6914733854,https://newyork.craigslist.org/brk/cto/d/brooklyn-2000-lexus-rx300-for-parts-or/6914733854.html,2019-06-18 11:13,2000 LEXUS RX300 for parts or project,$1300,1560871376.7024097
10064,6914732399,https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-ford-max-for-sale/6914732399.html,2019-06-18 11:11,2013 Ford C-Max for Sale,$7000,1560871376.7024376
10064,6914731137,https://newyork.craigslist.org/brk/cto/d/brooklyn-2018-nissan-altima-25-sv/6914731137.html,2019-06-18 11:10,2018 Nissan Altima 2.5 SV condition:MINT(NEW CAR) ONE OWNER.,$14500,1560871376.7024648
10064,6914730303,https://newyork.craigslist.org/lgi/ctd/d/great-neck-2016-mercedes-benz-300-4matic/6914730303.html,2019-06-18 11:09,2016 Mercedes-Benz C 300 4MATIC,$279,1560871376.7024937
10064,6914729803,https://newyork.craigslist.org/wch/cto/d/bronx-chrysler-pacifica-2005/6914729803.html,2019-06-18 11:08,Chrysler Pacifica 2005,$4000,1560871376.702521
10064,6914729571,https://newyork.craigslist.org/lgi/cto/d/deer-park-1987-porsche-944/6914729571.html,2019-06-18 11:08,1987 PORSCHE 944 S,$3500,1560871376.7025478
10064,6914729352,https://newyork.craigslist.org/lgi/ctd/d/bethpage-2002-ford-f-ext-cab-lifted/6914729352.html,2019-06-18 11:08,"2002 FORD F250 F-250 EXT CAB LIFTED CUSTOM 52,000 MILES! WE FINANCE!!",$14400,1560871376.7025733
10064,6914728613,https://newyork.craigslist.org/lgi/ctd/d/bethpage-2004-jeep-grand-cherokee-1/6914728613.html,2019-06-18 11:07,"2004 JEEP GRAND CHEROKEE 1 OWNER 31,000 MILES!! WE FINANCE!!",$10500,1560871376.7026029
10064,6914728517,https://newyork.craigslist.org/stn/cto/d/staten-island-fiat-500-abarth/6914728517.html,2019-06-18 11:07,FIAT 500 ABARTH,$11500,1560871376.7026317
10064,6914727963,https://newyork.craigslist.org/lgi/ctd/d/bethpage-2009-kia-sedona-mini-van-miles/6914727963.html,2019-06-18 11:06,"2009 KIA SEDONA MINI VAN 75,000 MILES!! RUNS GREAT! WE FINANCE!!",$6800,1560871376.702657
10064,6914725891,https://newyork.craigslist.org/brk/cto/d/brooklyn-2007-chevrolet-cobalt-ls/6914725891.html,2019-06-18 11:04,2007 CHEVROLET COBALT LS. 95000ML. ONE OWNER. MINT CONDITION.,$2950,1560871376.7026858
10064,6914722585,https://newyork.craigslist.org/lgi/ctd/d/port-jefferson-station-2018-ram-call/6914722585.html,2019-06-18 11:01,2018 Ram 1500 - Call 877-652-1632,$0,1560871376.7027147
10064,6914721941,https://newyork.craigslist.org/lgi/cto/d/brookhaven-2005-sterling-acterra/6914721941.html,2019-06-18 11:00,2005 STERLING ACTERRA  REFRIGATER TRUCK.,$11995,1560871376.702741
10064,6914721813,https://newyork.craigslist.org/brk/ctd/d/woodbridge-2016-ford-150-f-xlt-4x4-4dr/6914721813.html,2019-06-18 11:00,2016 Ford F-150 F150 F 150 XLT 4x4 4dr SuperCrew 6.5 ft. SB We Finance Everyone,$31995,1560871376.702768
10064,6914720219,https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-nissa-centra-sv-88000ml/6914720219.html,2019-06-18 10:58,2013 NISSA CENTRA SV. 88000ML. Rear left side of the bumper is damage.,$3500,1560871376.7027984
10064,6914718573,https://newyork.craigslist.org/fct/cto/d/stratford-1998-mercedes-e300td/6914718573.html,2019-06-18 10:57,1998 Mercedes E300TD,$6500,1560871376.7028277
10064,6914718532,https://newyork.craigslist.org/brk/cto/d/brooklyn-2002-honda-odyssey/6914718532.html,2019-06-18 10:56,2002 Honda Odyssey,$1799,1560871376.702853
10064,6914716847,https://newyork.craigslist.org/lgi/cto/d/freeport-2012-ford-transit-connect-xlt/6914716847.html,2019-06-18 10:55,2012 ford transit connect xlt,$8500,1560871376.7028778
10064,6914715216,https://newyork.craigslist.org/brk/cto/d/brooklyn-2009-subaru-outback-25-limited/6914715216.html,2019-06-18 10:53,2009 SUBARU OUTBACK 2.5 LIMITED AWD. ONE OWNER. GOOD CONDITION.,$3950,1560871376.702904
10064,6914711357,https://newyork.craigslist.org/jsy/ctd/d/amityville-2015-mercedes-benz-cls-63/6914711357.html,2019-06-18 10:48,2015 Mercedes-Benz CLS 63 4dr Sdn  AMG S-Model 4MATIC,$62995,1560871376.7029328
10064,6914711256,https://newyork.craigslist.org/que/cto/d/flushing-1997-toyota-corolla-le/6914711256.html,2019-06-18 10:48,1997 TOYOTA COROLLA LE ****61253 MILES******ONE OWENR*****,$2500,1560871376.702961
10064,6914711118,https://newyork.craigslist.org/wch/ctd/d/oakville-2012-toyota-camry-4dr-sdn-i4/6914711118.html,2019-06-18 10:48,2012 Toyota Camry  4dr Sdn I4 Auto LE 4dr Car ,$7995,1560871376.7029889
10064,6914710874,https://newyork.craigslist.org/brk/cto/d/brooklyn-2014-ram-cargo-van-tradesman/6914710874.html,2019-06-18 10:48,2014 RAM CARGO VAN TRADESMAN / DODGE GRAND CARAVAN CARGO. 106000ML.,$5750,1560871376.7030168
10064,6914708570,https://newyork.craigslist.org/brx/ctd/d/white-plains-2016-jeep-cherokee-low-apr/6914708570.html,2019-06-18 10:46,2016 Jeep Cherokee - *LOW APR AVAILABLE*,$21837,1560871376.7030456
10064,6914708525,https://newyork.craigslist.org/wch/ctd/d/white-plains-2018-dodge-grand-caravan-0/6914708525.html,2019-06-18 10:45,2018 Dodge Grand Caravan - *$0 DOWN PAYMENTS AVAIL*,$20157,1560871376.703073
10064,6914708370,https://newyork.craigslist.org/mnh/cto/d/staten-island-buick-lesabre-custom-2004/6914708370.html,2019-06-18 10:45,BUICK LESABRE CUSTOM 2004 Lowered PRICE,$2999,1560871376.703101
10064,6914708183,https://newyork.craigslist.org/que/cto/d/flushing-2010-nissan-altima-se-43k-miles/6914708183.html,2019-06-18 10:45,2010 NISSAN ALTIMA SE  *****43K MILES******,$6300,1560871376.703128
10064,6914707873,https://newyork.craigslist.org/brk/cto/d/brooklyn-monte-carlo-ss/6914707873.html,2019-06-18 10:45,Monte carlo ss,$2500,1560871376.7032
10064,6914706896,https://newyork.craigslist.org/jsy/cto/d/elizabeth-2006-volvo-670-for-sale/6914706896.html,2019-06-18 10:43,2006 volvo 670 for sale,$16000,1560871376.7032268
10064,6914704377,https://newyork.craigslist.org/lgi/cto/d/yaphank-1998-nissan-altima/6914704377.html,2019-06-18 10:41,1998 Nissan Altima,$750,1560871376.7032537
10064,6914704234,https://newyork.craigslist.org/brx/cto/d/bronx-jaguar/6914704234.html,2019-06-18 10:41,Jaguar,$4000,1560871376.7032788
10064,6914703786,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-1999-cadillac/6914703786.html,2019-06-18 10:40,Selling 1999 Cadillac ElDorado touring,$5500,1560871376.7033021
10064,6914702822,https://newyork.craigslist.org/wch/ctd/d/mount-kisco-2016-bmw-2-series-228i/6914702822.html,2019-06-18 10:39,2016 BMW 2 Series 228i xDrive AWD All Wheel Drive SKU:GV599883,$20963,1560871376.703329
10064,6914702618,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2009-nissan-murano/6914702618.html,2019-06-18 10:39,Selling 2009 Nissan Murano S AWD,$6500,1560871376.7033577
10064,6914701946,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-honda-accord-ex-v-6-sedan/6914701946.html,2019-06-18 10:38,2010 Honda Accord EX-L V-6 Sedan AT,$4995,1560871376.7033846
10064,6914701116,https://newyork.craigslist.org/lgi/cto/d/baldwin-2016-ford-fusion-se-gry-blk-30k/6914701116.html,2019-06-18 10:37,2016 Ford Fusion SE gry/blk 30k miles Clean title Paid off back up cam,$12800,1560871376.7034113
10064,6914701061,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2010-ford-escape/6914701061.html,2019-06-18 10:37,Selling 2010 Ford Escape XLT AWD,$5300,1560871376.7034407
10064,6914700147,https://newyork.craigslist.org/lgi/ctd/d/great-neck-2016-bmw-640i-xdrive/6914700147.html,2019-06-18 10:36,2016 BMW 640i xDrive,$479,1560871376.703467
10064,6914699332,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2003-bmw-530i-nav/6914699332.html,2019-06-18 10:35,"Selling 2003 BMW 530i, NAV",$4500,1560871376.7034924
10064,6914698891,https://newyork.craigslist.org/lgi/cto/d/baldwin-2013-honda-crv-ex-awd-34k-miles/6914698891.html,2019-06-18 10:35,2013 Honda CRV EX AWD 34k miles Sunroof Clean title Paid off like NEW,$14500,1560871376.7035754
10064,6914697829,https://newyork.craigslist.org/lgi/cto/d/baldwin-2017-honda-accord-exl-blk-blk/6914697829.html,2019-06-18 10:33,2017 Honda Accord EXL blk/blk Clean title Paid off,$14800,1560871376.7036064
10064,6914697652,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2007-bmw-328i/6914697652.html,2019-06-18 10:33,Selling 2007 BMW 328i,$4995,1560871376.7036345
10064,6914697672,https://newyork.craigslist.org/jsy/ctd/d/brooklyn-2005-nissan-murano-4dr-sl-awd/6914697672.html,2019-06-18 10:33,2005 Nissan Murano 4dr SL AWD V6 Guaranteed Credit Approval!,$3995,1560871376.7036598
10064,6914697510,https://newyork.craigslist.org/que/ctd/d/brooklyn-2005-nissan-murano-4dr-sl-awd/6914697510.html,2019-06-18 10:33,2005 Nissan Murano 4dr SL AWD V6 Guaranteed Credit Approval!,$3995,1560871376.7036886
10064,6914697354,https://newyork.craigslist.org/brx/ctd/d/bronx-2016-land-rover-range-rover-sport/6914697354.html,2019-06-18 10:33,2016 Land Rover Range Rover Sport 3.0L V6 Supercharged HSE Call /Text 855-780-92,$38995,1560871376.7037175
10064,6914696852,https://newyork.craigslist.org/que/cto/d/land-rover-lr3-se-2005/6914696852.html,2019-06-18 10:32,Land Rover LR3 SE 2005,$6000,1560871376.703748
10064,6914696699,https://newyork.craigslist.org/que/cto/d/south-ozone-park-2005-ford-mustang-gt/6914696699.html,2019-06-18 10:32,2005 Ford Mustang GT Premium w/ 51167 miles!,$12000,1560871376.7037735
10064,6914696232,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2011-mini-cooper/6914696232.html,2019-06-18 10:32,Selling 2011 Mini Cooper S Clubman,$7250,1560871376.703801
10064,6914695272,https://newyork.craigslist.org/brx/cto/d/bronx-1993-honda-civic/6914695272.html,2019-06-18 10:31,1993 Honda Civic,$1500,1560871376.7038274
10064,6914694891,https://newyork.craigslist.org/lgi/cto/d/baldwin-2015-honda-accord-exl-v6-wht/6914694891.html,2019-06-18 10:30,2015 Honda Accord Exl v6 wht/tan Clean title Paid off,$13800,1560871376.7038522
10064,6914694728,https://newyork.craigslist.org/brk/ctd/d/woodbridge-2015-ford-250-f-super-duty/6914694728.html,2019-06-18 10:30,2015 Ford F-250 F250 F 250 Super Duty XLT 4x4 4dr SuperCab 8 ft. LB Pickup We Fi,$25995,1560871376.7038803
10064,6914694379,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2009-honda-civic/6914694379.html,2019-06-18 10:29,"Selling 2009 Honda Civic, Hybrid",$4600,1560871376.7039104
10064,6914693699,https://newyork.craigslist.org/lgi/cto/d/baldwin-2017-honda-accord-sport-blk-blk/6914693699.html,2019-06-18 10:29,2017 Honda Accord Sport blk/blk 18k miles Clean title Like NEW,$17000,1560871376.7039373
10064,6914692506,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2011-toyota-camry/6914692506.html,2019-06-18 10:27,Selling 2011 Toyota Camry SE,$7250,1560871376.7039661
10064,6914692416,https://newyork.craigslist.org/brk/cto/d/brooklyn-honda-accord/6914692416.html,2019-06-18 10:27,Honda Accord - 2010,$5900,1560871376.7039933
10064,6914691562,https://newyork.craigslist.org/que/cto/d/fresh-meadows-1988-mazda-rx7/6914691562.html,2019-06-18 10:26,1988 Mazda RX7,$4500,1560871376.704018
10064,6914690892,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2008-honda-accord/6914690892.html,2019-06-18 10:25,Selling 2008 Honda Accord EX,$6300,1560871376.7040436
10064,6914690567,https://newyork.craigslist.org/que/cto/d/middle-village-2002-dodge-grand-caravan/6914690567.html,2019-06-18 10:25,2002 Dodge Grand Caravan,$1750,1560871376.70407
10064,6914689268,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2003-toyota-tundra/6914689268.html,2019-06-18 10:23,Selling 2003 Toyota Tundra Limited 4wd,$7950,1560871376.7040966
10064,6914688804,https://newyork.craigslist.org/que/cto/d/whitestone-1998-ford-taurus-miles/6914688804.html,2019-06-18 10:23,"1998 Ford Taurus (87,000 miles)",$1400,1560871376.7041597
10064,6914687829,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2006-bmw-x5-44i-awd/6914687829.html,2019-06-18 10:21,Selling 2006 BMW X5 4.4i AWD,$5500,1560871376.7041924
10064,6914686848,https://newyork.craigslist.org/jsy/ctd/d/la-grange-2019-ram-promaster-cargo-van/6914686848.html,2019-06-18 10:20,2019 Ram ProMaster Cargo Van/NO-MONEY-DOWN PROGRAMS,$0,1560871376.7042222
10064,6914686186,https://newyork.craigslist.org/wch/ctd/d/new-rochelle-2008-mercedes-benz-class/6914686186.html,2019-06-18 10:20,2008 Mercedes-Benz S-Class 5.5L V8 SKU:8A181799 Sedan,$13852,1560871376.7042542
10064,6914685337,https://newyork.craigslist.org/wch/cto/d/trumbull-2003-volkswagen-jetta/6914685337.html,2019-06-18 10:19,2003 Volkswagen Jetta,$2900,1560871376.704293
10064,6914684887,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2005-toyota-rav4/6914684887.html,2019-06-18 10:18,Selling 2005 Toyota Rav4,$4800,1560871376.7043192
10064,6914683500,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-2012-ford-escape/6914683500.html,2019-06-18 10:16,Selling 2012 Ford Escape AWD,$5995,1560871376.7043462
10064,6914681770,https://newyork.craigslist.org/lgi/cto/d/freeport-cheap-working-van/6914681770.html,2019-06-18 10:14,Cheap working van,$1300,1560871376.7043726
10064,6914681243,https://newyork.craigslist.org/brx/ctd/d/north-bergen-selling-1997-ford-explorer/6914681243.html,2019-06-18 10:14,Selling 1997 Ford Explorer XLT AWD,$2500,1560871376.704398
10064,6914676632,https://newyork.craigslist.org/lgi/cto/d/port-washington-1995-gmc-kodiak-ten/6914676632.html,2019-06-18 10:08,1995 GMC Kodiak Ten Wheel Dump truck with snowplow & sander,$7500,1560871376.7044244
10064,6914675837,https://newyork.craigslist.org/brk/ctd/d/amityville-2016-dodge-charger-4dr-sdn/6914675837.html,2019-06-18 10:07,2016 Dodge Charger 4dr Sdn SRT Hellcat RWD,$54695,1560871376.7044532
10064,6914675300,https://newyork.craigslist.org/mnh/ctd/d/amityville-2018-jeep-grand-cherokee/6914675300.html,2019-06-18 10:06,2018 Jeep Grand Cherokee Trackhawk 4x4 *Ltd Avail*,$0,1560871376.7044804
10064,6914674793,https://newyork.craigslist.org/jsy/ctd/d/amityville-2016-maserati-ghibli-4dr-sdn/6914674793.html,2019-06-18 10:05,2016 Maserati GHIBLI 4dr Sdn S Q4,$38995,1560871376.704508
10064,6914674684,https://newyork.craigslist.org/brk/cto/d/brooklyn-2006-nissan-quest-35-v6-runs/6914674684.html,2019-06-18 10:05,2006 Nissan quest 3.5 v6 runs great 120k,$2100,1560871376.7045345
10064,6914674661,https://newyork.craigslist.org/brx/ctd/d/jamaica-2016-infiniti-qx80-base/6914674661.html,2019-06-18 10:05,2016 INFINITI QX80 Base,$35995,1560871376.7045615
10064,6914674355,https://newyork.craigslist.org/jsy/cto/d/bound-brook-2012-international-for-sale/6914674355.html,2019-06-18 10:05,2012 international for sale,$25000,1560871376.704587
10064,6914674310,https://newyork.craigslist.org/brx/ctd/d/jamaica-2016-bmw-x5-xdrive35i/6914674310.html,2019-06-18 10:05,2016 BMW X5 xDrive35i,$28449,1560871376.7046137
10064,6914673741,https://newyork.craigslist.org/brx/ctd/d/jamaica-2015-dodge-charger-se/6914673741.html,2019-06-18 10:04,2015 Dodge Charger SE,$11400,1560871376.7046394
10064,6914672804,https://newyork.craigslist.org/lgi/ctd/d/brightwaters-2015-gmc-yukon-unbeatable/6914672804.html,2019-06-18 10:04,2015 GMC Yukon - *UNBEATABLE DEAL*,$33988,1560871376.7046652
10064,6914672588,https://newyork.craigslist.org/lgi/ctd/d/port-jefferson-station-2018-ford-call/6914672588.html,2019-06-18 10:04,2018 Ford F-150 - Call 877-652-1632,$0,1560871376.7046916
10064,6914673326,https://newyork.craigslist.org/que/ctd/d/jamaica-2016-dodge-charger-se/6914673326.html,2019-06-18 10:04,2016 Dodge Charger SE,$14999,1560871376.7047184
10064,6914672395,https://newyork.craigslist.org/que/ctd/d/valley-stream-2016-subaru-forester-0/6914672395.html,2019-06-18 10:04,2016 Subaru Forester - *$0 DOWN PAYMENTS AVAIL*,$19495,1560871376.704748
10064,6914672743,https://newyork.craigslist.org/lgi/ctd/d/brightwaters-2016-jeep-wrangler/6914672743.html,2019-06-18 10:03,2016 Jeep Wrangler Unlimited - *ABSOLUTELY CLEAN CAR*,$25934,1560871376.704776
10064,6914673030,https://newyork.craigslist.org/que/ctd/d/jamaica-2019-chrysler-300-series/6914673030.html,2019-06-18 10:03,2019 Chrysler 300-Series S,$19995,1560871376.7048402
10064,6914672822,https://newyork.craigslist.org/brk/ctd/d/jamaica-2012-acura-mdx-technology/6914672822.html,2019-06-18 10:03,2012 Acura MDX Technology,$14449,1560871376.7048683
10064,6914671892,https://newyork.craigslist.org/que/ctd/d/amityville-2016-ram-make-us-an-offer/6914671892.html,2019-06-18 10:03,2016 Ram 1500 - *MAKE US AN OFFER* CALL TODAY,$26500,1560871376.7048943
10064,6914672757,https://newyork.craigslist.org/que/ctd/d/ridgewood-2011-nissan-armada-platinum/6914672757.html,2019-06-18 10:03,2011 Nissan Armada Platinum 4x4 4dr SUV SE HABLA ESPANOL,$0,1560871376.7049215
10064,6914672309,https://newyork.craigslist.org/que/ctd/d/valley-stream-2015-nissan-pathfinder/6914672309.html,2019-06-18 10:03,2015 Nissan Pathfinder - *LOWEST PRICES ANYWHERE*,$23499,1560871376.70495
10064,6914671845,https://newyork.craigslist.org/lgi/ctd/d/amityville-2012-jeep-wrangler-bad/6914671845.html,2019-06-18 10:02,2012 Jeep Wrangler - *BAD CREDIT? NO PROBLEM!*,$18900,1560871376.7049778
10064,6914671785,https://newyork.craigslist.org/lgi/ctd/d/amityville-2016-jeep-cherokee/6914671785.html,2019-06-18 10:02,2016 Jeep Cherokee - *GUARANTEED CREDIT APPROVAL!*,$17900,1560871376.7050054
10064,6914669477,https://newyork.craigslist.org/lgi/cto/d/valley-stream-chevy-equinox-ls/6914669477.html,2019-06-18 09:59,Chevy equinox ls,$3750,1560871376.7050326
10064,6914666517,https://newyork.craigslist.org/wch/ctd/d/oakville-2018-volkswagen-passat-vw-20t/6914666517.html,2019-06-18 09:55,2018 Volkswagen Passat VW 2.0T SE Auto 4dr Car ,$15888,1560871376.7050579
10064,6914666287,https://newyork.craigslist.org/wch/ctd/d/mount-kisco-2006-audi-a4-20t-sku6a-sedan/6914666287.html,2019-06-18 09:55,2006 Audi A4 2.0T SKU:6A229054 Sedan,$6987,1560871376.7050858
10064,6914665533,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2006-bmw-750li-sport-wow-car/6914665533.html,2019-06-18 09:54,2006 BMW 750LI SPORT WOW CAR ONLY 64K MLS MINT LOADED WE FINANCE TRADE,$11900,1560871376.7051814
10064,6914664490,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-mercedes-s600-maybach/6914664490.html,2019-06-18 09:53,2016 MERCEDES S600 MAYBACH DESIGNO MYSTIC WHITE WOW CAR OVER $200K,$119000,1560871376.705213
10064,6914662123,https://newyork.craigslist.org/stn/cto/d/wayne-low-miles-only-s500-4matic/6914662123.html,2019-06-18 09:50,"**LOW MILES ONLY 24,700**2003 S500 4MATIC",$27000,1560871376.7052422
10064,6914661879,https://newyork.craigslist.org/stn/cto/d/staten-island-nissan-sentra-k/6914661879.html,2019-06-18 09:49,Nissan Sentra 2008 96k,$2900,1560871376.7052693
10064,6914661059,https://newyork.craigslist.org/brk/cto/d/brooklyn-fs-2006-mercedes-benz-cls500/6914661059.html,2019-06-18 09:48,FS 2006 Mercedes Benz CLS500,$6500,1560871376.7052946
10064,6914660458,https://newyork.craigslist.org/lgi/cto/d/wayne-low-miles-only-s500-4matic/6914660458.html,2019-06-18 09:47,"**LOW MILES ONLY 24,700**2003 S500 4MATIC",$27000,1560871376.705321
10064,6914660334,https://newyork.craigslist.org/lgi/cto/d/bay-shore-1994-f350-dump-truck-for-sale/6914660334.html,2019-06-18 09:47,1994 F350 Dump Truck For Sale,$1500,1560871376.7053475
10064,6914652175,https://newyork.craigslist.org/lgi/cto/d/hicksville-2007-hummer-h3-lt-leather/6914652175.html,2019-06-18 09:36,2007      HUMMER   H3      LT   LEATHER  SUNROOF      AWD,$7950,1560871376.7053745
10064,6914651273,https://newyork.craigslist.org/wch/cto/d/pelham-chevy-k5-blazer-72/6914651273.html,2019-06-18 09:35,Chevy K5 Blazer 72,$11000,1560871376.7054026
10064,6914647579,https://newyork.craigslist.org/fct/cto/d/yorktown-heights-2008-honda-civic-ex/6914647579.html,2019-06-18 09:30,2008 HONDA CIVIC EX,$4200,1560871376.7054274
10064,6914647527,https://newyork.craigslist.org/wch/ctd/d/new-rochelle-2016-toyota-camry-xle/6914647527.html,2019-06-18 09:30,2016 Toyota Camry XLE SKU:GU127782 Sedan,$14741,1560871376.7054534
10064,6914645311,https://newyork.craigslist.org/jsy/cto/d/lakewood-03-chevy-suburban/6914645311.html,2019-06-18 09:27,03 Chevy Suburban,$2850,1560871376.7054799
10064,6914645197,https://newyork.craigslist.org/lgi/cto/d/west-islip-toyota-rav4-1998/6914645197.html,2019-06-18 09:27,Toyota RAV4 1998,$2100,1560871376.7055047
10064,6914644520,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-lexus-es350-luxury-sedan/6914644520.html,2019-06-18 09:25,2008 Lexus ES350 Luxury Sedan,$6400,1560871376.7055297
10064,6914644044,https://newyork.craigslist.org/lgi/cto/d/hicksville-2010-chevrolet-camaro-rs/6914644044.html,2019-06-18 09:25,2010   CHEVROLET  CAMARO  RS    LEATHER     6  SPEED,$13500,1560871376.7055562
10064,6914643333,https://newyork.craigslist.org/que/ctd/d/astoria-2018-hyundai-elantra-sel/6914643333.html,2019-06-18 09:24,2018 Hyundai Elantra SEL,$11790,1560871376.705584
10064,6914642329,https://newyork.craigslist.org/brx/cto/d/bronx-bmw-640i/6914642329.html,2019-06-18 09:22,Bmw 640i,$18500,1560871376.70561
10064,6914642133,https://newyork.craigslist.org/stn/ctd/d/avenel-2018-ram-1500/6914642133.html,2019-06-18 09:22,2018 Ram 1500,$23900,1560871376.7056332
10064,6914640139,https://newyork.craigslist.org/fct/ctd/d/new-oxford-refurbished-06-ford-f350/6914640139.html,2019-06-18 09:19,Refurbished 06 Ford F350 Bucket Truck Inspected,$32900,1560871376.7056575
10064,6914638629,https://newyork.craigslist.org/lgi/cto/d/oceanside-gmc-7500-diesel-truck/6914638629.html,2019-06-18 09:17,GMC 7500 diesel truck,$5800,1560871376.7056847
10064,6914637263,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-ford-escape-4x4-excellent/6914637263.html,2019-06-18 09:14,2011 Ford escape 4x4 excellent condition,$6200,1560871376.70571
10064,6914634314,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-infiniti-qx70/6914634314.html,2019-06-18 09:10,2015 INFINITI QX70,$25868,1560871376.7057366
10064,6914634275,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-honda-cr-ex/6914634275.html,2019-06-18 09:10,2016 Honda CR-V EX-L,$22890,1560871376.705762
10064,6914634281,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-nissan-altima-25-sl/6914634281.html,2019-06-18 09:10,2018 Nissan Altima 2.5 SL,$16401,1560871376.7057865
10065,6895833255,https://newyork.craigslist.org/mnh/cto/d/new-york-city-uber-tlc-suburban-rental/6895833255.html,2019-05-23 16:31,UBER TLC SUBURBAN RENTAL (Thur-Mon)),$250,1560871377.275127
10066,6914735519,https://newyork.craigslist.org/mnh/cto/d/pleasantville-mercedes/6914735519.html,2019-06-18 11:14,Mercedes,$1000,1560871378.4340448
10066,6914735466,https://newyork.craigslist.org/brx/ctd/d/astoria-dealer-plates-sale/6914735466.html,2019-06-18 11:14,DEALER PLATES Sale!!,$1000,1560871378.434118
10066,6914734905,https://newyork.craigslist.org/fct/cto/d/ridgefield-2014-hyundai-veloster-turbo/6914734905.html,2019-06-18 11:14,2014 Hyundai Veloster Turbo R- spec,$7500,1560871378.434156
10066,6914734391,https://newyork.craigslist.org/brx/ctd/d/astoria-dealer-plates-rental/6914734391.html,2019-06-18 11:13,Dealer plates rental,$1300,1560871378.4341888
10066,6914733854,https://newyork.craigslist.org/brk/cto/d/brooklyn-2000-lexus-rx300-for-parts-or/6914733854.html,2019-06-18 11:13,2000 LEXUS RX300 for parts or project,$1300,1560871378.4342194
10066,6914732399,https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-ford-max-for-sale/6914732399.html,2019-06-18 11:11,2013 Ford C-Max for Sale,$7000,1560871378.4342542
10066,6914731137,https://newyork.craigslist.org/brk/cto/d/brooklyn-2018-nissan-altima-25-sv/6914731137.html,2019-06-18 11:10,2018 Nissan Altima 2.5 SV condition:MINT(NEW CAR) ONE OWNER.,$14500,1560871378.4342947
10066,6914730303,https://newyork.craigslist.org/lgi/ctd/d/great-neck-2016-mercedes-benz-300-4matic/6914730303.html,2019-06-18 11:09,2016 Mercedes-Benz C 300 4MATIC,$279,1560871378.4343393
